NodeID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
7244,61.35995,266.66937,173.30019,169.40562,-155.33179,39.866215,-10.058881,-153.43472,-104.23607,-13.242339,71.1554,-95.11682,-2.0437424,-63.92113,-9.128176,-84.00029,-85.03991,-172.3896,-52.030163,-201.36414,123.06218,145.94717,-116.573906,56.002186,96.85286,167.96329,-87.936646,-8.334673,163.5442,113.59908,65.48676,-50.445957
7297,61.21489,266.5037,175.13039,171.54495,-157.3368,40.936104,-9.3834505,-155.41238,-106.20972,-12.413651,70.5579,-95.09014,-3.1557877,-65.4057,-8.966103,-85.91258,-86.546875,-174.0174,-53.53393,-202.56052,124.380325,147.65254,-117.841034,57.754246,98.27366,168.91855,-89.4233,-7.7135334,164.29015,115.06597,64.916794,-50.77549
7464,69.35746,302.59134,198.71538,192.57785,-177.19916,46.925087,-10.577321,-177.11583,-120.72969,-14.424975,80.21682,-107.81209,-3.8573833,-74.90002,-11.377461,-96.07959,-97.24494,-197.28688,-59.005207,-229.29877,143.14043,166.08728,-130.69676,64.725365,113.176216,192.68768,-100.18507,-7.44184,187.01183,131.88834,74.02181,-59.774696
7598,69.35746,302.59134,198.71538,192.57785,-177.19916,46.925087,-10.577321,-177.11583,-120.72969,-14.424975,80.21682,-107.81209,-3.8573833,-74.90002,-11.377461,-96.07959,-97.24494,-197.28688,-59.005207,-229.29877,143.14043,166.08728,-130.69676,64.725365,113.176216,192.68768,-100.18507,-7.44184,187.01183,131.88834,74.02181,-59.774696
878,73.396324,320.9774,212.84753,206.05199,-189.79483,51.082882,-10.457486,-190.25552,-130.32974,-14.527809,84.468445,-114.33448,-5.4918337,-81.32689,-12.233471,-103.611496,-104.6053,-211.05493,-63.816994,-244.34726,153.96281,177.57039,-139.12196,70.388855,122.12035,205.82867,-107.53793,-6.8281183,199.32552,141.93155,78.07709,-64.44611
914,60.827583,264.79315,174.1266,170.77528,-156.57376,40.688255,-9.287433,-154.44762,-105.6355,-12.26377,70.04908,-94.494225,-3.2060857,-65.02059,-8.781553,-85.61078,-86.195274,-173.02074,-53.470715,-201.36642,123.48975,146.92583,-117.440605,57.577324,97.57122,167.81335,-89.061386,-7.7521186,163.2047,114.293495,64.45436,-50.27551
1102,60.418236,263.40588,174.57645,171.40594,-157.21234,41.26675,-8.776704,-155.1563,-106.50415,-11.609984,69.30534,-94.00237,-3.9361901,-65.76485,-8.655161,-86.50339,-86.78772,-173.34305,-54.196194,-201.26317,123.87856,147.41188,-117.690735,58.49937,98.15513,167.70792,-89.64926,-7.2415886,163.00864,114.82349,63.7204,-50.309265
7921,69.35746,302.59134,198.71538,192.57785,-177.19916,46.925087,-10.577321,-177.11583,-120.72969,-14.424975,80.21682,-107.81209,-3.8573833,-74.90002,-11.377461,-96.07959,-97.24494,-197.28688,-59.005207,-229.29877,143.14043,166.08728,-130.69676,64.725365,113.176216,192.68768,-100.18507,-7.44184,187.01183,131.88834,74.02181,-59.774696
8059,73.396324,320.9774,212.84753,206.05199,-189.79483,51.082882,-10.457486,-190.25552,-130.32974,-14.527809,84.468445,-114.33448,-5.4918337,-81.32689,-12.233471,-103.611496,-104.6053,-211.05493,-63.816994,-244.34726,153.96281,177.57039,-139.12196,70.388855,122.12035,205.82867,-107.53793,-6.8281183,199.32552,141.93155,78.07709,-64.44611
8190,60.244244,262.8324,174.74336,171.6194,-157.44379,41.503174,-8.573378,-155.44771,-106.84214,-11.346054,69.00547,-93.79215,-4.2223496,-66.06655,-8.6176605,-86.83563,-87.00058,-173.461,-54.455235,-201.20705,124.05299,147.5832,-117.743835,58.851772,98.40458,167.66754,-89.863266,-7.019662,162.93579,115.04805,63.418194,-50.34267
8259,60.21349,262.7309,174.7731,171.6576,-157.48503,41.54508,-8.537311,-155.49939,-106.90221,-11.299268,68.95231,-93.755,-4.273148,-66.120026,-8.61091,-86.89477,-87.03853,-173.48201,-54.501442,-201.19724,124.08383,147.61378,-117.75365,58.91442,98.44874,167.6604,-89.901405,-6.980441,162.92288,115.08781,63.36469,-50.34845
8268,73.396324,320.9774,212.84753,206.05199,-189.79483,51.082882,-10.457486,-190.25552,-130.32974,-14.527809,84.468445,-114.33448,-5.4918337,-81.32689,-12.233471,-103.611496,-104.6053,-211.05493,-63.816994,-244.34726,153.96281,177.57039,-139.12196,70.388855,122.12035,205.82867,-107.53793,-6.8281183,199.32552,141.93155,78.07709,-64.44611
8319,60.237644,262.81027,174.75021,171.62868,-157.45341,41.512367,-8.565357,-155.45901,-106.85567,-11.335734,68.99373,-93.784195,-4.2337384,-66.078316,-8.615895,-86.84926,-87.00949,-173.46587,-54.46613,-201.20517,124.05945,147.59045,-117.74699,58.86601,98.414055,167.66592,-89.87217,-7.0113325,162.93283,115.05662,63.40652,-50.343536
11,58.2694,252.78543,163.47273,160.29489,-146.7865,37.17955,-9.858417,-144.36122,-97.872284,-12.803627,67.69016,-90.21246,-1.3125732,-59.710995,-8.360814,-79.2281,-80.2212,-162.75235,-49.162792,-190.57628,115.421165,138.09608,-110.91684,52.548534,90.66865,158.46414,-83.108444,-8.585666,154.55975,106.6258,62.198162,-46.991413
2294,60.747955,264.51907,174.22223,170.91632,-156.71158,40.80363,-9.183858,-154.58868,-105.81444,-12.132059,69.89926,-94.399,-3.3558335,-65.17012,-8.751273,-85.79995,-86.32353,-173.09013,-53.628433,-201.35063,123.56253,147.03212,-117.507256,57.76968,97.68402,167.79178,-89.18781,-7.654883,163.16328,114.39684,64.30858,-50.27538
5729,60.74161,264.49756,174.22914,170.9259,-156.72133,40.812588,-9.175972,-154.59966,-105.82781,-12.121971,69.88779,-94.39139,-3.3670807,-65.18161,-8.749396,-85.81364,-86.33258,-173.09506,-53.63949,-201.34898,123.56858,147.03954,-117.510925,57.78384,97.69311,167.79016,-89.19679,-7.646922,163.16026,114.40507,64.29724,-50.276005
6550,73.396324,320.9774,212.84753,206.05199,-189.79483,51.082882,-10.457486,-190.25552,-130.32974,-14.527809,84.468445,-114.33448,-5.4918337,-81.32689,-12.233471,-103.611496,-104.6053,-211.05493,-63.816994,-244.34726,153.96281,177.57039,-139.12196,70.388855,122.12035,205.82867,-107.53793,-6.8281183,199.32552,141.93155,78.07709,-64.44611
843,60.260834,262.88657,174.72809,171.60051,-157.42278,41.480915,-8.592364,-155.42021,-106.81081,-11.370825,69.03358,-93.81224,-4.195748,-66.038185,-8.620806,-86.80525,-86.98134,-173.45023,-54.431892,-201.2127,124.03613,147.56784,-117.74023,58.819275,98.38081,167.67125,-89.84384,-7.040926,162.94246,115.02668,63.44673,-50.338985
12,60.70735,264.37912,174.2713,170.98897,-156.78236,40.86253,-9.130892,-154.66064,-105.90601,-12.064736,69.82268,-94.35049,-3.432487,-65.2465,-8.735569,-85.89703,-86.389465,-173.12575,-53.70955,-201.34271,123.59944,147.08678,-117.54201,57.86827,97.74142,167.7807,-89.25277,-7.6054416,163.14198,114.449486,64.234146,-50.274975
6002,60.709827,264.3878,174.2678,170.98337,-156.77718,40.858803,-9.134339,-154.65608,-105.89988,-12.069107,69.82764,-94.3534,-3.4273722,-65.24158,-8.73692,-85.89017,-86.384636,-173.12312,-53.70355,-201.34291,123.597374,147.08272,-117.538734,57.861473,97.73803,167.78142,-89.24805,-7.6082683,163.14348,114.44628,64.238846,-50.275467
6798,60.708347,264.3826,174.26987,170.98666,-156.78023,40.86102,-9.13229,-154.65878,-105.90351,-12.066509,69.824684,-94.351654,-3.4304075,-65.24449,-8.736128,-85.894226,-86.38748,-173.12466,-53.70709,-201.34277,123.5986,147.0851,-117.54064,57.865498,97.74004,167.78098,-89.25083,-7.606576,163.14258,114.44818,64.236046,-50.275185
3989,60.70736,264.37912,174.2713,170.98897,-156.78236,40.862526,-9.130899,-154.66064,-105.906,-12.064746,69.82269,-94.35049,-3.4324758,-65.24648,-8.735574,-85.89702,-86.38946,-173.12575,-53.709534,-201.34271,123.59944,147.08676,-117.542,57.868256,97.74142,167.7807,-89.252754,-7.6054463,163.142,114.449486,64.23415,-50.27498
27,61.011032,265.4326,173.88533,170.40227,-156.22055,40.41626,-9.535913,-154.11519,-105.199234,-12.578527,70.406784,-94.71211,-2.8419948,-64.66465,-8.867213,-85.13516,-85.86583,-172.84296,-53.063606,-201.39142,123.329735,146.65053,-117.239365,57.100967,97.31515,167.86511,-88.73851,-7.9691334,163.30829,114.0554,64.79727,-50.294743
435,73.396324,320.9774,212.84753,206.05199,-189.79483,51.082882,-10.457486,-190.25552,-130.32974,-14.527809,84.468445,-114.33448,-5.4918337,-81.32689,-12.233471,-103.611496,-104.6053,-211.05493,-63.816994,-244.34726,153.96281,177.57039,-139.12196,70.388855,122.12035,205.82867,-107.53793,-6.8281183,199.32552,141.93155,78.07709,-64.44611
1494,61.296253,266.44348,173.42683,169.63014,-155.52686,39.971855,-9.956521,-153.56802,-104.43162,-13.11152,71.00934,-95.044525,-2.2046077,-64.06738,-9.066335,-84.24099,-85.21989,-172.491,-52.25647,-201.38164,123.10797,146.1025,-116.73623,56.231033,96.935005,167.94766,-88.11078,-8.274541,163.49757,113.6846,65.35567,-50.402462
1629,60.70735,264.37912,174.2713,170.98897,-156.78236,40.86253,-9.130892,-154.66064,-105.90601,-12.064736,69.82268,-94.35049,-3.432487,-65.2465,-8.735569,-85.89703,-86.389465,-173.12575,-53.70955,-201.34271,123.59944,147.08678,-117.54201,57.86827,97.74142,167.7807,-89.25277,-7.6054416,163.14198,114.449486,64.234146,-50.274975
4719,60.70736,264.37918,174.2713,170.98898,-156.78235,40.862522,-9.1309,-154.66064,-105.90601,-12.064748,69.822685,-94.3505,-3.4324737,-65.24648,-8.735575,-85.89702,-86.38946,-173.12576,-53.709534,-201.34271,123.59945,147.08678,-117.542,57.868256,97.74142,167.78073,-89.25276,-7.6054473,163.14198,114.449486,64.23416,-50.274986
5406,55.065655,237.74033,149.63666,146.1865,-133.7508,32.631638,-10.736592,-131.44048,-87.65249,-13.713112,64.950745,-84.81135,1.4153374,-52.776917,-8.132073,-70.45855,-72.074295,-149.42752,-42.924896,-176.7293,105.314804,126.406845,-101.837906,45.589935,81.99918,146.65381,-75.010185,-9.516867,143.77017,96.908195,59.50008,-43.180763
5419,60.721184,264.42703,174.25397,170.96278,-156.7572,40.842274,-9.149237,-154.6359,-105.87409,-12.088009,69.849144,-94.366974,-3.4058015,-65.22013,-8.74138,-85.86278,-86.366,-173.11308,-53.680626,-201.34506,123.58709,147.06725,-117.52876,57.8337,97.72196,167.78455,-89.22971,-7.622091,163.14948,114.43155,64.25972,-50.275658
5885,60.70735,264.37912,174.2713,170.98897,-156.78236,40.86253,-9.130892,-154.66064,-105.906006,-12.064736,69.82268,-94.35049,-3.4324865,-65.2465,-8.735569,-85.89703,-86.389465,-173.12575,-53.709545,-201.3427,123.59944,147.08678,-117.542,57.868267,97.74141,167.7807,-89.25277,-7.6054416,163.14198,114.44948,64.234146,-50.27497
5886,60.721184,264.42703,174.25397,170.96278,-156.7572,40.842274,-9.149237,-154.6359,-105.87409,-12.088009,69.849144,-94.366974,-3.4058015,-65.22013,-8.74138,-85.86278,-86.366,-173.11308,-53.680626,-201.34506,123.58709,147.06725,-117.52876,57.8337,97.72196,167.78455,-89.22971,-7.622091,163.14948,114.43155,64.25972,-50.275658
6160,60.722706,264.43237,174.2518,170.95934,-156.75395,40.839973,-9.151367,-154.63309,-105.870285,-12.09071,69.85222,-94.36876,-3.4026356,-65.21709,-8.742226,-85.85853,-86.363,-173.11147,-53.676895,-201.34517,123.585815,147.06473,-117.526695,57.829483,97.71987,167.78497,-89.226776,-7.6238275,163.15039,114.429565,64.26262,-50.27597
6268,73.396324,320.9774,212.84753,206.05199,-189.79483,51.082882,-10.457486,-190.25552,-130.32974,-14.527809,84.468445,-114.33448,-5.4918337,-81.32689,-12.233471,-103.611496,-104.6053,-211.05493,-63.816994,-244.34726,153.96281,177.57039,-139.12196,70.388855,122.12035,205.82867,-107.53793,-6.8281183,199.32552,141.93155,78.07709,-64.44611
4051,73.396324,320.9774,212.84753,206.05199,-189.79483,51.082882,-10.457486,-190.25552,-130.32974,-14.527809,84.468445,-114.33448,-5.4918337,-81.32689,-12.233471,-103.611496,-104.6053,-211.05493,-63.816994,-244.34726,153.96281,177.57039,-139.12196,70.388855,122.12035,205.82867,-107.53793,-6.8281183,199.32552,141.93155,78.07709,-64.44611
5795,58.266285,252.77531,163.47758,160.30244,-146.79315,37.184177,-9.853867,-144.36667,-97.879875,-12.798154,67.683914,-90.2088,-1.3190987,-59.717037,-8.358761,-79.23707,-80.22786,-162.7559,-49.170837,-190.57567,115.42368,138.1018,-110.921196,52.557274,90.67252,158.4634,-83.11459,-8.582291,154.55838,106.629745,62.192284,-46.990063
5853,60.70735,264.37912,174.2713,170.98897,-156.78236,40.86253,-9.130892,-154.66064,-105.90601,-12.064736,69.82268,-94.35049,-3.432487,-65.2465,-8.735569,-85.89703,-86.389465,-173.12575,-53.70955,-201.34271,123.59944,147.08678,-117.54201,57.86827,97.74142,167.7807,-89.25277,-7.6054416,163.14198,114.449486,64.234146,-50.274975
7224,60.99595,265.37915,173.9094,170.44267,-156.25693,40.43972,-9.513742,-154.14407,-105.23965,-12.550433,70.375015,-94.69451,-2.8755493,-64.69615,-8.856832,-85.182106,-85.8997,-172.8614,-53.105904,-201.39182,123.34153,146.67924,-117.26556,57.14669,97.3353,167.86073,-88.77143,-7.9529047,163.29834,114.07501,64.767784,-50.289227
2728,73.396324,320.9774,212.84753,206.05199,-189.79483,51.082882,-10.457486,-190.25552,-130.32974,-14.527809,84.468445,-114.33448,-5.4918337,-81.32689,-12.233471,-103.611496,-104.6053,-211.05493,-63.816994,-244.34726,153.96281,177.57039,-139.12196,70.388855,122.12035,205.82867,-107.53793,-6.8281183,199.32552,141.93155,78.07709,-64.44611
3053,73.396324,320.9774,212.84753,206.05199,-189.79483,51.082882,-10.457486,-190.25552,-130.32974,-14.527809,84.468445,-114.33448,-5.4918337,-81.32689,-12.233471,-103.611496,-104.6053,-211.05493,-63.816994,-244.34726,153.96281,177.57039,-139.12196,70.388855,122.12035,205.82867,-107.53793,-6.8281183,199.32552,141.93155,78.07709,-64.44611
4309,58.512875,253.65074,163.01994,159.49358,-146.08662,36.786648,-10.239332,-143.87196,-97.15598,-13.289738,68.23642,-90.491356,-0.7190369,-59.170708,-8.581394,-78.35341,-79.5722,-162.39388,-48.345303,-190.53017,115.25019,137.54039,-110.34688,51.71257,90.35974,158.53247,-82.48013,-8.819759,154.73921,106.30922,62.69179,-47.142834
4844,73.396324,320.9774,212.84753,206.05199,-189.79483,51.082882,-10.457486,-190.25552,-130.32974,-14.527809,84.468445,-114.33448,-5.4918337,-81.32689,-12.233471,-103.611496,-104.6053,-211.05493,-63.816994,-244.34726,153.96281,177.57039,-139.12196,70.388855,122.12035,205.82867,-107.53793,-6.8281183,199.32552,141.93155,78.07709,-64.44611
5111,58.512875,253.65074,163.01994,159.49358,-146.08662,36.786648,-10.239332,-143.87196,-97.15598,-13.289738,68.23642,-90.491356,-0.7190369,-59.170708,-8.581394,-78.35341,-79.5722,-162.39388,-48.345303,-190.53017,115.25019,137.54039,-110.34688,51.71257,90.35974,158.53247,-82.48013,-8.819759,154.73921,106.30922,62.69179,-47.142834
5372,54.706337,236.19983,148.96602,145.79294,-133.33803,32.533176,-10.573162,-130.812,-87.382225,-13.476848,64.42142,-84.28117,1.2312968,-52.610203,-7.93155,-70.442314,-71.96162,-148.74321,-43.083096,-175.82059,104.661156,125.97875,-101.679276,45.660957,81.52624,145.77847,-74.88883,-9.494801,142.87636,96.38301,59.02087,-42.75373
6455,73.396324,320.9774,212.84753,206.05199,-189.79483,51.082882,-10.457486,-190.25552,-130.32974,-14.527809,84.468445,-114.33448,-5.4918337,-81.32689,-12.233471,-103.611496,-104.6053,-211.05493,-63.816994,-244.34726,153.96281,177.57039,-139.12196,70.388855,122.12035,205.82867,-107.53793,-6.8281183,199.32552,141.93155,78.07709,-64.44611
7191,58.512875,253.65074,163.01994,159.49358,-146.08662,36.786648,-10.239332,-143.87196,-97.15598,-13.289738,68.23642,-90.491356,-0.7190369,-59.170708,-8.581394,-78.35341,-79.5722,-162.39388,-48.345303,-190.53017,115.25019,137.54039,-110.34688,51.71257,90.35974,158.53247,-82.48013,-8.819759,154.73921,106.30922,62.69179,-47.142834
7813,61.011032,265.43262,173.88531,170.40225,-156.22057,40.416264,-9.535914,-154.1152,-105.19924,-12.578527,70.406784,-94.71212,-2.841993,-64.66466,-8.867213,-85.135155,-85.86584,-172.84297,-53.063606,-201.3914,123.329735,146.65053,-117.23937,57.10096,97.315155,167.8651,-88.73851,-7.9691334,163.30829,114.0554,64.79727,-50.294743
4670,48.118057,206.48393,127.42942,125.60576,-114.44933,26.538525,-10.322562,-110.92547,-73.24942,-12.76055,57.178097,-73.77619,3.106004,-43.23816,-6.4075193,-59.649418,-61.17229,-127.6651,-36.42617,-152.41386,88.04165,108.66516,-89.088486,37.752903,68.00701,125.22197,-64.093735,-10.11986,123.49138,81.139145,52.12825,-35.383614
5839,73.396324,320.9774,212.84753,206.05199,-189.79483,51.082882,-10.457486,-190.25552,-130.32974,-14.527809,84.468445,-114.33448,-5.4918337,-81.32689,-12.233471,-103.611496,-104.6053,-211.05493,-63.816994,-244.34726,153.96281,177.57039,-139.12196,70.388855,122.12035,205.82867,-107.53793,-6.8281183,199.32552,141.93155,78.07709,-64.44611
2234,73.396324,320.9774,212.84753,206.05199,-189.79483,51.082882,-10.457486,-190.25552,-130.32974,-14.527809,84.468445,-114.33448,-5.4918337,-81.32689,-12.233471,-103.611496,-104.6053,-211.05493,-63.816994,-244.34726,153.96281,177.57039,-139.12196,70.388855,122.12035,205.82867,-107.53793,-6.8281183,199.32552,141.93155,78.07709,-64.44611
6087,73.396324,320.9774,212.84753,206.05199,-189.79483,51.082882,-10.457486,-190.25552,-130.32974,-14.527809,84.468445,-114.33448,-5.4918337,-81.32689,-12.233471,-103.611496,-104.6053,-211.05493,-63.816994,-244.34726,153.96281,177.57039,-139.12196,70.388855,122.12035,205.82867,-107.53793,-6.8281183,199.32552,141.93155,78.07709,-64.44611
2873,54.706337,236.19983,148.96602,145.79294,-133.33803,32.533176,-10.573162,-130.812,-87.382225,-13.476848,64.42142,-84.28117,1.2312968,-52.610203,-7.93155,-70.442314,-71.96162,-148.74321,-43.083096,-175.82059,104.661156,125.97875,-101.679276,45.660957,81.52624,145.77847,-74.88883,-9.494801,142.87636,96.38301,59.02087,-42.75373
3243,54.706337,236.19983,148.96602,145.79294,-133.33803,32.533176,-10.573162,-130.812,-87.382225,-13.476848,64.42142,-84.28117,1.2312968,-52.610203,-7.93155,-70.442314,-71.96162,-148.74321,-43.083096,-175.82059,104.661156,125.97875,-101.679276,45.660957,81.52624,145.77847,-74.88883,-9.494801,142.87636,96.38301,59.02087,-42.75373
3425,54.706337,236.19983,148.96602,145.79294,-133.33803,32.533176,-10.573162,-130.812,-87.382225,-13.476848,64.42142,-84.28117,1.2312968,-52.610203,-7.93155,-70.442314,-71.96162,-148.74321,-43.083096,-175.82059,104.661156,125.97875,-101.679276,45.660957,81.52624,145.77847,-74.88883,-9.494801,142.87636,96.38301,59.02087,-42.75373
4313,73.33473,320.7804,213.03993,206.4373,-190.1109,51.195114,-10.341512,-190.408,-130.57623,-14.367643,84.29458,-114.26897,-5.697003,-81.49664,-12.108664,-103.96668,-104.89004,-211.22389,-64.1854,-244.41206,153.98618,177.82149,-139.44212,70.71417,122.17552,205.82346,-107.81209,-6.808781,199.26617,142.00954,77.93352,-64.32776
1163,73.396324,320.9774,212.84753,206.05199,-189.79483,51.082882,-10.457486,-190.25552,-130.32974,-14.527809,84.468445,-114.33448,-5.4918337,-81.32689,-12.233471,-103.611496,-104.6053,-211.05493,-63.816994,-244.34726,153.96281,177.57039,-139.12196,70.388855,122.12035,205.82867,-107.53793,-6.8281183,199.32552,141.93155,78.07709,-64.44611
8050,59.769287,258.93704,165.12836,160.5353,-147.25317,37.043255,-10.875482,-145.89157,-97.90562,-14.196929,70.138885,-92.32477,0.043840393,-59.620796,-9.359586,-78.15565,-79.735855,-164.5682,-47.540886,-193.55644,117.43315,138.78873,-110.65674,51.24301,91.928154,161.47481,-82.69424,-8.899494,157.76837,108.02731,64.4057,-48.691772
8140,73.396324,320.9774,212.84753,206.05199,-189.79483,51.082882,-10.457486,-190.25552,-130.32974,-14.527809,84.468445,-114.33448,-5.4918337,-81.32689,-12.233471,-103.611496,-104.6053,-211.05493,-63.816994,-244.34726,153.96281,177.57039,-139.12196,70.388855,122.12035,205.82867,-107.53793,-6.8281183,199.32552,141.93155,78.07709,-64.44611
13,72.04339,316.31787,215.24779,210.2504,-193.49768,53.209927,-8.429195,-192.92923,-134.1249,-11.899319,81.523094,-112.77433,-8.652899,-84.2415,-11.071896,-108.22454,-108.01471,-212.96835,-68.11889,-244.55919,154.9652,180.48776,-142.02463,74.83246,123.83534,205.49678,-110.84978,-5.51935,198.40627,143.67914,75.386826,-63.68305
4098,73.00071,319.58075,213.54837,207.63925,-191.08931,51.60728,-9.857611,-190.83029,-131.4185,-13.717428,83.51626,-113.87294,-6.494323,-82.096886,-11.655886,-105.21042,-105.845146,-211.63127,-65.48312,-244.37704,153.95146,178.57867,-140.44855,71.88434,122.31638,205.57324,-108.72762,-6.6674533,198.83205,142.20302,77.26637,-63.860588
5614,71.97426,316.08896,215.31874,210.3427,-193.59567,53.30605,-8.3464155,-193.04854,-134.26453,-11.79232,81.40199,-112.69111,-8.770022,-84.36451,-11.055501,-108.363014,-108.10457,-213.01909,-68.22788,-244.5398,155.03548,180.56111,-142.05199,74.97807,123.93628,205.48174,-110.93979,-5.4308295,198.37761,143.7704,75.26538,-63.695267
6787,70.805466,310.57504,210.49644,205.6643,-189.20424,51.716263,-8.582764,-188.45517,-130.77394,-12.01192,80.29194,-110.737465,-7.9502416,-81.96416,-10.826513,-105.53942,-105.45213,-208.365,-66.36065,-239.63197,151.32709,176.59503,-139.18141,72.75748,120.77281,201.20058,-108.29238,-5.8274264,194.40367,140.26411,74.216034,-62.151394
2332,72.14354,315.99817,212.25746,206.88539,-190.32358,51.569748,-9.375932,-189.72574,-131.07744,-13.067723,82.23624,-112.63834,-7.0516047,-81.95003,-11.258132,-105.3463,-105.7079,-210.26596,-65.90337,-242.4343,152.74039,177.77202,-140.06209,72.22003,121.53634,203.73674,-108.56593,-6.4379992,196.96051,141.28473,76.07986,-63.048664
3499,73.00812,319.6069,213.5351,207.60927,-191.06485,51.597363,-9.868901,-190.8193,-131.3979,-13.732675,83.534134,-113.88158,-6.475445,-82.08232,-11.666715,-105.18027,-105.82176,-211.62032,-65.45177,-244.37634,153.95157,178.55965,-140.42352,71.85615,122.31257,205.57791,-108.70518,-6.6705074,198.84123,142.1978,77.281586,-63.871517
5146,71.975395,316.09274,215.317,210.34036,-193.5934,53.304253,-8.347978,-193.04617,-134.26167,-11.794308,81.404175,-112.692444,-8.767736,-84.36215,-11.055949,-108.36003,-108.10252,-213.0178,-68.22542,-244.53973,155.03416,180.55933,-142.05083,74.975075,123.93441,205.48189,-110.93776,-5.432303,198.378,143.76863,75.267494,-63.69519
5239,71.836044,315.63162,215.45169,210.51456,-193.78145,53.494213,-8.184644,-193.28069,-134.53445,-11.581947,81.16296,-112.524155,-8.998313,-84.6049,-11.025163,-108.62892,-108.27489,-213.11342,-68.43572,-244.49623,155.1734,180.69814,-142.09685,75.2597,124.13455,205.44926,-111.11142,-5.2547894,198.31844,143.94875,75.02486,-63.721485
2660,71.96543,316.05963,215.32721,210.35391,-193.60762,53.318047,-8.335996,-193.06319,-134.28181,-11.778853,81.386635,-112.68045,-8.784712,-84.37983,-11.053441,-108.38019,-108.11562,-213.02504,-68.24141,-244.5369,155.04404,180.57004,-142.05511,74.9962,123.94875,205.47952,-110.950874,-5.419673,198.37369,143.78157,75.24997,-63.696716
4990,72.1297,316.6023,215.1521,210.1278,-193.36826,53.08593,-8.534632,-192.77238,-133.94354,-12.035356,81.67551,-112.877625,-8.503238,-84.082535,-11.092259,-108.045494,-107.89766,-212.89862,-67.97859,-244.57808,154.8716,180.38991,-141.98672,74.645134,123.70328,205.5108,-110.73256,-5.632353,198.43788,143.55919,75.53972,-63.6655
7120,73.188736,320.15393,212.72322,206.22617,-189.89427,51.13007,-10.289227,-190.1038,-130.41745,-14.288852,84.08991,-114.04957,-5.7469406,-81.393364,-12.02824,-103.915215,-104.80975,-210.90599,-64.21615,-244.00816,153.68866,177.60712,-139.34464,70.70298,121.94783,205.44281,-107.72722,-6.8137426,198.88463,141.76004,77.74818,-64.14191
7707,71.9592,316.03867,215.33356,210.36246,-193.61656,53.32666,-8.328471,-193.0737,-134.2944,-11.76916,81.375595,-112.67292,-8.795379,-84.39083,-11.051797,-108.39291,-108.12394,-213.02954,-68.25156,-244.53502,155.05005,180.5767,-142.05795,75.00948,123.9576,205.4779,-110.95914,-5.4118376,198.37085,143.78957,75.23898,-63.697533
15,71.80714,315.53812,215.47948,210.54852,-193.81862,53.533302,-8.150977,-193.3288,-134.5896,-11.538635,81.1138,-112.48926,-9.045172,-84.654564,-11.0192795,-108.68276,-108.30958,-213.13277,-68.47735,-244.48615,155.2031,180.72624,-142.1037,75.317085,124.17597,205.44312,-111.145836,-5.2177052,198.30771,143.98624,74.97502,-63.727173
2920,72.18431,316.79,215.10574,210.05946,-193.29773,53.01582,-8.598722,-192.69191,-133.84126,-12.117677,81.77196,-112.944435,-8.412832,-83.99321,-11.108076,-107.939545,-107.82932,-212.86804,-67.892136,-244.60194,154.82932,180.3377,-141.96317,74.533844,123.635216,205.53296,-110.66468,-5.696932,198.47066,143.49889,75.6351,-63.663483
386,71.80276,315.52216,215.48404,210.55565,-193.82616,53.53966,-8.1456785,-193.33704,-134.59952,-11.53132,81.105545,-112.48397,-9.053198,-84.66298,-11.018049,-108.6927,-108.31579,-213.1363,-68.48541,-244.48581,155.20726,180.73122,-142.1071,75.327385,124.18269,205.44188,-111.15256,-5.2121468,198.30484,143.99213,74.966965,-63.728123
704,71.946,315.9942,215.34613,210.37953,-193.63454,53.344437,-8.312799,-193.09514,-134.32025,-11.748961,81.3524,-112.656906,-8.817509,-84.41354,-11.048434,-108.41892,-108.140755,-213.03824,-68.272285,-244.53044,155.06218,180.59009,-142.06323,75.036865,123.97575,205.474,-110.97592,-5.395415,198.36436,143.80588,75.21583,-63.69918
1583,71.94962,316.00577,215.34529,210.3793,-193.63313,53.34075,-8.315962,-193.09111,-134.31615,-11.753286,81.35763,-112.66148,-8.8134165,-84.40905,-11.048383,-108.41561,-108.139275,-213.03809,-68.27026,-244.53337,155.05927,180.58957,-142.06563,75.03261,123.97164,205.47565,-110.97428,-5.399852,198.36621,143.80241,75.22143,-63.69793
3583,72.02872,316.2681,215.26413,210.2733,-193.52084,53.230743,-8.410809,-192.95476,-134.15623,-11.87581,81.49639,-112.75672,-8.679206,-84.26829,-11.067312,-108.256775,-108.03616,-212.9801,-68.145134,-244.55566,154.97914,180.50536,-142.03384,74.86574,123.856346,205.49301,-110.871056,-5.5010433,198.39925,143.6982,75.36047,-63.68423
4696,71.822914,315.58978,215.46468,210.53012,-193.79832,53.51197,-8.1691475,-193.30238,-134.5595,-11.562324,81.14065,-112.5083,-9.019678,-84.62739,-11.022344,-108.65355,-108.29102,-213.12231,-68.4548,-244.49135,155.18694,180.71132,-142.09996,75.28585,124.15321,205.4465,-111.127075,-5.237978,198.31395,143.96574,75.00226,-63.7237
